allocator	elapsed_ns	net_mmap_bytes
ptmalloc	1564239318	52069251744.0
ptmalloc	1565417034	52101278368.0
ptmalloc	1566786528	52107995808.0
ptmalloc	1567978959	52213082784.0
ptmalloc	1569400975	52315257504.0
ptmalloc	1570611327	52364053152.0
ptmalloc	1570717766	52431444640.0
ptmalloc	1571875065	52464892576.0
ptmalloc	1573367292	52569197216.0
ptmalloc	1574845881	52632668832.0
ptmalloc	1575861077	52737587872.0
ptmalloc	1576940959	52761795232.0
ptmalloc	1577800858	52876745376.0
ptmalloc	1578810622	52882442912.0
ptmalloc	1578885377	52980509344.0
ptmalloc	1581697031	53016713888.0
ptmalloc	1582886516	53102332576.0
ptmalloc	1584186734	53140134560.0
ptmalloc	1585217880	53261597344.0
ptmalloc	1586394167	53336914592.0
ptmalloc	1587876151	53422070432.0
ptmalloc	1589027017	53498583712.0
ptmalloc	1590111478	53604596384.0
ptmalloc	1590919516	53669321376.0
ptmalloc	1591849032	53781564064.0
ptmalloc	1592807629	53800024736.0
ptmalloc	1593877226	53881027232.0
ptmalloc	1594919984	53952756384.0
ptmalloc	1595893310	53969316512.0
ptmalloc	1596934264	54052014752.0
ptmalloc	1597030484	54146783904.0
ptmalloc	1597997686	54165813920.0
ptmalloc	1599497798	54219569824.0
ptmalloc	1600586021	54283045536.0
ptmalloc	1602168752	54341446304.0
ptmalloc	1603407392	54422395552.0
ptmalloc	1604726512	54528715424.0
ptmalloc	1605844350	54551190176.0
ptmalloc	1608377497	54562282144.0
ptmalloc	1610077051	54585412256.0
ptmalloc	1617173936	54646872736.0
ptmalloc	1617306380	54677850784.0
ptmalloc	1620339968	54803942048.0
ptmalloc	1621579953	54848686752.0
ptmalloc	1622685209	54866545312.0
ptmalloc	1623855317	54870604448.0
ptmalloc	1625624717	54946876064.0
ptmalloc	1626824340	54973422240.0
ptmalloc	1628175045	55054744224.0
ptmalloc	1629192110	55095667360.0
ptmalloc	1632149670	55121631904.0
ptmalloc	1633194335	55180090016.0
ptmalloc	1634270630	55297493664.0
ptmalloc	1636333125	55413369504.0
ptmalloc	1637248600	55426521760.0
ptmalloc	1638408137	55519292064.0
ptmalloc	1639257204	55602158240.0
ptmalloc	1639354123	55730317984.0
ptmalloc	1640198216	55758572192.0
ptmalloc	1642632523	55866915488.0
ptmalloc	1643695175	55882635936.0
ptmalloc	1644782531	55966636704.0
ptmalloc	1646598628	55994722976.0
ptmalloc	1648004769	56097970848.0
ptmalloc	1649061135	56121154208.0
ptmalloc	1650186737	56142609056.0
ptmalloc	1651251431	56210692768.0
ptmalloc	1652276372	56271841952.0
ptmalloc	1653312867	56344586912.0
ptmalloc	1654460397	56384027296.0
ptmalloc	1654561952	56516065952.0
ptmalloc	1655576977	56606915232.0
ptmalloc	1657399833	56690576032.0
ptmalloc	1658527199	56714336928.0
ptmalloc	1659605717	56796285600.0
ptmalloc	1660787343	56915966624.0
ptmalloc	1661945408	56991160992.0
ptmalloc	1663188515	57013234336.0
ptmalloc	1664306921	57060154016.0
ptmalloc	1665594710	57166416544.0
ptmalloc	1668312981	57226918560.0
ptmalloc	1669575218	57298553504.0
ptmalloc	1669678571	57360452256.0
ptmalloc	1671041672	57400887968.0
ptmalloc	1672216072	57417149088.0
ptmalloc	1673558454	57533520544.0
ptmalloc	1674522771	57651792544.0
ptmalloc	1675425445	57732385440.0
ptmalloc	1676329596	57829104288.0
ptmalloc	1677606453	57903815328.0
ptmalloc	1678535105	57959881376.0
ptmalloc	1678567069	58036079264.0
ptmalloc	1679650422	58119994016.0
ptmalloc	1680565493	58140715680.0
ptmalloc	1681683330	58229377696.0
ptmalloc	1683045808	58326280864.0
ptmalloc	1683083629	58362579616.0
ptmalloc	1683114426	58368813728.0
ptmalloc	1684197080	58415778464.0
ptmalloc	1916321299	58488306336.0
ptmalloc	1917399930	58492218016.0
ptmalloc	1918386985	58527992480.0
ptmalloc	1918490282	58638027424.0
ptmalloc	1918587881	58767755936.0
ptmalloc	1919410214	58837215904.0
ptmalloc	1919441766	58891819680.0
ptmalloc	1920852217	58930502304.0
ptmalloc	1922222375	59041065632.0
ptmalloc	1923410788	59056741024.0
ptmalloc	1924853038	59162589856.0
ptmalloc	1924968365	59174378144.0
ptmalloc	2012700632	59288828576.0
ptmalloc	2015487136	59336948384.0
ptmalloc	2016741233	59435068064.0
ptmalloc	2017700210	59562977952.0
ptmalloc	2018953590	59634563744.0
ptmalloc	2020268889	59740093088.0
ptmalloc	2021247818	59818089120.0
ptmalloc	2021279890	59828325024.0
ptmalloc	2022545186	59957717664.0
ptmalloc	2022649304	60083231392.0
ptmalloc	2025214144	60123450016.0
ptmalloc	2027468297	60128701088.0
ptmalloc	2028666962	60256946848.0
ptmalloc	2029890309	60259564192.0
ptmalloc	2031121263	60326005408.0
ptmalloc	2032324176	60360698528.0
ptmalloc	2033479171	60427565728.0
ptmalloc	2034963334	60471409312.0
ptmalloc	2037329722	60572580512.0
ptmalloc	2038777162	60690184864.0
ptmalloc	2041341514	60708174496.0
ptmalloc	2042600270	60786043552.0
ptmalloc	2045072298	60915514016.0
ptmalloc	2046043339	61038484128.0
ptmalloc	2050190443	61106408096.0
ptmalloc	2051989939	61156461216.0
ptmalloc	2053064036	61266234016.0
ptmalloc	2054222168	61380627104.0
ptmalloc	2055357945	61383908000.0
ptmalloc	2056389127	61447666336.0
ptmalloc	2057539564	61554641568.0
ptmalloc	2058754502	61666413216.0
ptmalloc	2058852193	61737183904.0
ptmalloc	2061398798	61780196000.0
ptmalloc	2075718178	61857487520.0
ptmalloc	2077129698	61958965920.0
ptmalloc	2078300073	62053083808.0
ptmalloc	2081403098	62088641184.0
ptmalloc	2128360559	62151027360.0
ptmalloc	2131304199	62252100256.0
ptmalloc	2131349713	62293203616.0
ptmalloc	2132619311	62378158752.0
ptmalloc	2133766495	62479022752.0
ptmalloc	2133867163	62490200736.0
ptmalloc	2133959081	62604249760.0
ptmalloc	2134820897	62732147360.0
ptmalloc	2134912251	62791608992.0
ptmalloc	2135002330	62825790112.0
ptmalloc	2136250876	62835026592.0
ptmalloc	2136354426	62938950304.0
ptmalloc	2136445453	62974761632.0
ptmalloc	2137304524	62985521824.0
ptmalloc	2137332992	63112424096.0
ptmalloc	2137361333	63164828320.0
ptmalloc	2138861469	63176501920.0
ptmalloc	2138972143	63191579296.0
ptmalloc	2140704320	63240235680.0
ptmalloc	2142019421	63355337376.0
ptmalloc	2142143935	63394855584.0
ptmalloc	2143140497	63401097888.0
ptmalloc	2143172143	63500753568.0
ptmalloc	2143200244	63586380448.0
ptmalloc	2146795094	63683971744.0
ptmalloc	2148048408	63708834464.0
ptmalloc	2148085309	63805774496.0
ptmalloc	2149144589	63891729056.0
ptmalloc	2149175764	63940811424.0
ptmalloc	2149205198	64014207648.0
ptmalloc	2150650369	64038529696.0
ptmalloc	2151875450	64114948768.0
ptmalloc	2151958017	64236513952.0
ptmalloc	2153386415	64259873440.0
ptmalloc	2154450551	64374069920.0
ptmalloc	2154553417	64457796256.0
ptmalloc	2154647095	64510175904.0
ptmalloc	2155535168	64608766624.0
ptmalloc	2155631484	64685419168.0
ptmalloc	2155723345	64747276960.0
ptmalloc	2156953243	64800492192.0
ptmalloc	2157047661	64862206624.0
ptmalloc	2157075896	64895412896.0
ptmalloc	2158531668	64934632096.0
ptmalloc	2158627368	64993737376.0
ptmalloc	2159874686	65103231648.0
ptmalloc	2159976556	65211341472.0
ptmalloc	2160005038	65259899552.0
ptmalloc	2162433808	65375771296.0
ptmalloc	2163556837	65442290336.0
ptmalloc	2163590412	65537768096.0
ptmalloc	2163620440	65613621920.0
ptmalloc	2164691614	65661577888.0
ptmalloc	2164784581	65744386720.0
ptmalloc	2164874765	65770478240.0
ptmalloc	2165852506	65825520288.0
ptmalloc	2165944190	65904016032.0
ptmalloc	2166034952	65961880224.0
ptmalloc	2167559648	66006219424.0
ptmalloc	2167655897	66022861472.0
ptmalloc	2169043227	66145864352.0
ptmalloc	2172030996	66224863904.0
ptmalloc	2173676393	66232871584.0
ptmalloc	2175470188	66242570912.0
ptmalloc	2175595075	66355468960.0
ptmalloc	2176883539	66369641120.0
ptmalloc	2176981797	66442590880.0
ptmalloc	2178139271	66566994592.0
ptmalloc	2178168558	66604276384.0
ptmalloc	2178198933	66705394336.0
ptmalloc	2179312053	66711022240.0
ptmalloc	2179341233	66722646688.0
ptmalloc	2180512916	66790636192.0
ptmalloc	2180608123	66875341472.0
ptmalloc	2180698531	66961926816.0
ptmalloc	2181813929	67075680928.0
ptmalloc	2181907129	67189897888.0
ptmalloc	2181999524	67227290272.0
ptmalloc	2183663537	67311528608.0
ptmalloc	2183777865	67353688736.0
ptmalloc	2184928277	67382917792.0
ptmalloc	2185024996	67478989472.0
ptmalloc	2185130686	67518646944.0
ptmalloc	2187042965	67577326240.0
ptmalloc	2188592260	67582917280.0
ptmalloc	2190075199	67675884192.0
ptmalloc	2190226754	67802933920.0
ptmalloc	2191609724	67843619488.0
ptmalloc	2191709942	67936639648.0
ptmalloc	2193145056	67979160224.0
ptmalloc	2193196921	68049754784.0
ptmalloc	2194544210	68098570912.0
ptmalloc	2194659406	68173892256.0
ptmalloc	2196361457	68262259360.0
ptmalloc	2196471061	68302138016.0
ptmalloc	2198207897	68325935776.0
ptmalloc	2198279042	68400741024.0
ptmalloc	2199583306	68484098720.0
ptmalloc	2199692269	68610407072.0
ptmalloc	2199783615	68612536992.0
ptmalloc	2201097356	68726643360.0
ptmalloc	2201194848	68821445280.0
ptmalloc	2201289837	68840151712.0
ptmalloc	2202234621	68971260576.0
ptmalloc	2202325859	69079669408.0
ptmalloc	2202415861	69122149024.0
ptmalloc	2203765036	69228894880.0
ptmalloc	2203856819	69282294432.0
ptmalloc	2203948348	69410871968.0
ptmalloc	2204901961	69462354592.0
ptmalloc	2204930350	69535656608.0
ptmalloc	2204958622	69576719008.0
ptmalloc	2205966883	69585615520.0
ptmalloc	2206058868	69635918496.0
ptmalloc	2206147281	69662694048.0
ptmalloc	2207295916	69740522144.0
ptmalloc	2207324939	69795400352.0
ptmalloc	2208605655	69850008224.0
ptmalloc	2210032017	69916482208.0
ptmalloc	2211433954	69925362336.0
ptmalloc	2211538172	70049581728.0
ptmalloc	2212656463	70111517344.0
ptmalloc	2212751911	70224915104.0
ptmalloc	2212843721	70345689760.0
ptmalloc	2214009118	70447946400.0
ptmalloc	2214038055	70531000992.0
ptmalloc	2215368566	70616709792.0
ptmalloc	2215406886	70496119456.0
ptmalloc	2217015528	70382635680.0
ptmalloc	2218695476	70307031712.0
ptmalloc	2220362286	70254959264.0
ptmalloc	2220473492	70185564832.0
ptmalloc	2221934479	70174390944.0
ptmalloc	2223320522	70129822368.0
ptmalloc	2223355419	70006270624.0
ptmalloc	2224493202	69945477792.0
ptmalloc	2224524727	69855275680.0
ptmalloc	2225843910	69746870944.0
ptmalloc	2225887935	69639826080.0
ptmalloc	2226972040	69566847648.0
ptmalloc	2227072468	69537073824.0
ptmalloc	2228108564	69507803808.0
ptmalloc	2228139209	69473663648.0
ptmalloc	2228168630	69355752096.0
ptmalloc	2229059438	69243804320.0
ptmalloc	2229094960	69205281440.0
ptmalloc	2230048398	69200005792.0
ptmalloc	2230082024	69073545888.0
ptmalloc	2230113654	69027396256.0
ptmalloc	2232230981	68976458400.0
ptmalloc	2232348118	68906965664.0
ptmalloc	2233710624	68899457696.0
ptmalloc	2233811543	68800768672.0
ptmalloc	2233907042	68766554784.0
ptmalloc	2235703195	68655876768.0
ptmalloc	2237052785	68605377184.0
ptmalloc	2237106315	68514196128.0
ptmalloc	2237141229	68458146464.0
ptmalloc	2238550308	68396976800.0
ptmalloc	2238668101	68276632224.0
ptmalloc	2240239117	68230310560.0
ptmalloc	2240317499	68144949920.0
ptmalloc	2241435728	68119059104.0
ptmalloc	2241467355	68027062944.0
ptmalloc	2242498453	68016388768.0
ptmalloc	2242529689	68006660768.0
ptmalloc	2242559315	67892329120.0
ptmalloc	2243682786	67795593888.0
ptmalloc	2243779989	67757927072.0
ptmalloc	2243874402	67660765856.0
ptmalloc	2245184788	67544918688.0
ptmalloc	2245276382	67419867808.0
ptmalloc	2246887315	67400178336.0
ptmalloc	2247014901	67279366816.0
ptmalloc	2248366535	67181505184.0
ptmalloc	2248479784	67164002976.0
ptmalloc	2248581118	67146750624.0
ptmalloc	2250059592	67114490528.0
ptmalloc	2250154770	67081673376.0
ptmalloc	2251566301	67037477536.0
ptmalloc	2251688849	67020270240.0
ptmalloc	2253660858	66960280224.0
ptmalloc	2255056477	66886412960.0
ptmalloc	2255118169	66786863776.0
ptmalloc	2256856582	66751851168.0
ptmalloc	2256930620	66735995552.0
ptmalloc	2258319559	66630879904.0
ptmalloc	2259503471	66593585824.0
ptmalloc	2259604104	66508307104.0
ptmalloc	2259704595	66463644320.0
ptmalloc	2262060674	66405923488.0
ptmalloc	2262205087	66355010208.0
ptmalloc	2263899363	66250152608.0
ptmalloc	2265220618	66163882656.0
ptmalloc	2265321975	66120092320.0
ptmalloc	2266456403	66077801120.0
ptmalloc	2266487090	66036861600.0
ptmalloc	2267356480	65907428000.0
ptmalloc	2267458724	65892821664.0
ptmalloc	2267553190	65882417824.0
ptmalloc	2268746437	65765055136.0
ptmalloc	2268849884	65753635488.0
ptmalloc	2268944088	65664023200.0
ptmalloc	2270000604	65539791520.0
ptmalloc	2270112568	65490786976.0
ptmalloc	2270166498	65387305632.0
ptmalloc	2271196816	65355729568.0
ptmalloc	2271278461	65223821984.0
ptmalloc	2271308790	65212082848.0
ptmalloc	2272440909	65102154400.0
ptmalloc	2272470806	64995912352.0
ptmalloc	2273475347	64863582880.0
ptmalloc	2273574959	64729807520.0
ptmalloc	2273671983	64658492064.0
ptmalloc	2274622378	64533179040.0
ptmalloc	2274721514	64404228768.0
ptmalloc	2274817279	64354503328.0
ptmalloc	2276344194	64283556512.0
ptmalloc	2276466849	64240880288.0
ptmalloc	2277796910	64112409248.0
ptmalloc	2277929546	64046443168.0
ptmalloc	2279735244	63973190304.0
ptmalloc	2280861783	63890295456.0
ptmalloc	2280933556	63800744608.0
ptmalloc	2280965912	63767575200.0
ptmalloc	2281978079	63637924512.0
ptmalloc	2282062698	63577344672.0
ptmalloc	2282102786	63482911392.0
ptmalloc	2283117541	63389026976.0
ptmalloc	2283148910	63259626144.0
ptmalloc	2284099814	63238494880.0
ptmalloc	2284129307	63204559520.0
ptmalloc	2284158177	63193594528.0
ptmalloc	2285234182	63093217952.0
ptmalloc	2285265696	62964738720.0
ptmalloc	2286534462	62926678688.0
ptmalloc	2286662622	62803389088.0
ptmalloc	2287888712	62746319520.0
ptmalloc	2287990077	62620191392.0
ptmalloc	2288075289	62572829344.0
ptmalloc	2289482228	62478432928.0
ptmalloc	2291054721	62416943776.0
ptmalloc	2294426845	62323813024.0
ptmalloc	2295991522	62247836320.0
ptmalloc	2297603917	62161742496.0
ptmalloc	2299290928	62141913760.0
ptmalloc	2300397845	62060137120.0
ptmalloc	2300527082	61952649888.0
ptmalloc	2302391206	61820058272.0
ptmalloc	2303472170	61702277792.0
ptmalloc	2303595496	61593295520.0
ptmalloc	2303693695	61498993312.0
ptmalloc	2304839659	61391661728.0
ptmalloc	2304872470	61380905632.0
ptmalloc	2305627113	61271997088.0
ptmalloc	2305727430	61187955360.0
ptmalloc	2305822415	61181782688.0
ptmalloc	2306921174	61076691616.0
ptmalloc	2307033143	60962278048.0
ptmalloc	2307119568	60956576416.0
ptmalloc	2308019270	60826917536.0
ptmalloc	2308049377	60744420000.0
ptmalloc	2308915630	60633799328.0
ptmalloc	2308947818	60576938656.0
ptmalloc	2308978804	60472019616.0
ptmalloc	2309924751	60439915168.0
ptmalloc	2309953464	60336495264.0
ptmalloc	2311229143	60220258976.0
ptmalloc	2311329202	60214377120.0
ptmalloc	2311421717	60157000352.0
ptmalloc	2312305674	60106570400.0
ptmalloc	2312402913	60056820384.0
ptmalloc	2312496637	60053236384.0
ptmalloc	2313696045	59942587040.0
ptmalloc	2313796276	59862661792.0
ptmalloc	2313891644	59763919520.0
ptmalloc	2315530626	59657611936.0
ptmalloc	2317511708	59578415776.0
ptmalloc	2318941431	59518991008.0
ptmalloc	2320264872	59459574432.0
ptmalloc	2321326572	59341998752.0
ptmalloc	2321359591	59323767456.0
ptmalloc	2321391378	59201358496.0
ptmalloc	2322962994	59155692192.0
ptmalloc	2324819727	59108014752.0
ptmalloc	2324928653	59103107744.0
ptmalloc	2327481254	58978151072.0
ptmalloc	2327608612	58941242016.0
ptmalloc	2327708411	58815453856.0
ptmalloc	2328813578	58774461088.0
ptmalloc	2328913572	58675567264.0
ptmalloc	2329009161	58654538400.0
ptmalloc	2330398747	58631531168.0
ptmalloc	2330500292	58570594976.0
ptmalloc	2331805433	58516511392.0
ptmalloc	2332792784	58433714848.0
ptmalloc	2332894307	58314160800.0
ptmalloc	2332925765	58269358752.0
ptmalloc	2335013913	58169592480.0
ptmalloc	2335156129	58159757984.0
ptmalloc	2335259190	58152549024.0
ptmalloc	2336631289	58149956256.0
ptmalloc	2336734688	58140125856.0
ptmalloc	2337699868	58010200736.0
ptmalloc	2337733153	57987742368.0
ptmalloc	2338822480	57976777376.0
ptmalloc	2338921187	57972656800.0
ptmalloc	2339016217	57902496416.0
ptmalloc	2340407722	57882098336.0
ptmalloc	2340528537	57863068320.0
ptmalloc	2340645923	57850284704.0
ptmalloc	2340741948	57832344224.0
ptmalloc	2340828974	57772952224.0
ptmalloc	2340858812	57655843488.0
ptmalloc	2340889233	57588152992.0
ptmalloc	2340919203	57454254752.0
ptmalloc	2340949343	57388104352.0
ptmalloc	2340979025	57353235104.0
ptmalloc	2341008176	57295424160.0
ptmalloc	2341038297	57233857184.0
ptmalloc	2341068062	57205942944.0
ptmalloc	2341102212	57147669152.0
ptmalloc	2341133146	57094806176.0
ptmalloc	2341163313	57052191392.0
ptmalloc	2341193396	56931056288.0
ptmalloc	2341223275	56907061920.0
ptmalloc	2341252372	56875932320.0
ptmalloc	2341281580	56747481760.0
ptmalloc	2341310757	56699992736.0
ptmalloc	2341340345	56688945824.0
ptmalloc	2341368890	56616901280.0
ptmalloc	2341398447	56541133472.0
ptmalloc	2341428097	56493447840.0
ptmalloc	2341457520	56407976608.0
ptmalloc	2341486807	56304368288.0
ptmalloc	2341515767	56244669088.0
ptmalloc	2341545407	56121445024.0
ptmalloc	2341575675	55988181664.0
ptmalloc	2341605936	55892007584.0
ptmalloc	2343281482	55806589600.0
ptmalloc	2344412721	55750040224.0
ptmalloc	2344516661	55638284960.0
ptmalloc	2345627161	55563967136.0
ptmalloc	2345727346	55492496032.0
ptmalloc	2345821924	55479974560.0
ptmalloc	2347115899	55415421600.0
ptmalloc	2347220640	55337241248.0
ptmalloc	2347250685	55211645600.0
ptmalloc	2348482266	55158934176.0
ptmalloc	2348513308	55088061088.0
ptmalloc	2348542940	55033252512.0
ptmalloc	2349386967	54960118432.0
ptmalloc	2349416733	54891678368.0
ptmalloc	2350354433	54884846240.0
ptmalloc	2350386884	54783347360.0
ptmalloc	2350418503	54672890528.0
ptmalloc	2351504484	54553213600.0
ptmalloc	2351536215	54456289952.0
ptmalloc	2352696950	54414842528.0
ptmalloc	2352797827	54373169824.0
ptmalloc	2352873485	54335818400.0
ptmalloc	2354491651	54333299360.0
ptmalloc	2354607717	54260763296.0
ptmalloc	2355977349	54136515232.0
ptmalloc	2356108137	54070332064.0
ptmalloc	2357118405	54047894176.0
ptmalloc	2357149380	53919763104.0
ptmalloc	2358164910	53852940960.0
ptmalloc	2358195499	53729172128.0
ptmalloc	2358229404	53671709344.0
ptmalloc	2363355343	53620062880.0
ptmalloc	2364631857	53546760864.0
ptmalloc	2364742531	53510564512.0
ptmalloc	2365772615	53426215584.0
ptmalloc	2365874411	53362825888.0
ptmalloc	2365903554	53259561632.0
ptmalloc	2366924004	53240052384.0
ptmalloc	2366955777	53137386144.0
ptmalloc	2367920287	53132057248.0
ptmalloc	2368019227	53009685152.0
ptmalloc	2368095738	52893276832.0
ptmalloc	2369210844	52868979360.0
ptmalloc	2369309999	52821125792.0
ptmalloc	2369404313	52727970464.0
ptmalloc	2370353739	52691131040.0
ptmalloc	2370383192	52683123360.0
ptmalloc	2371443547	52602120864.0
ptmalloc	2371545211	52481870496.0
ptmalloc	2371640876	52352740000.0
ptmalloc	2373033280	52240329376.0
ptmalloc	2373145706	52128570016.0
ptmalloc	2373246108	52019587744.0
ptmalloc	2374870859	52000627360.0
ptmalloc	2375006226	51983588000.0
ptmalloc	2376607568	51918109344.0
ptmalloc	2378304387	51854117536.0
ptmalloc	2379697849	51754920608.0
ptmalloc	2379830343	51681954464.0
ptmalloc	2380965060	51606837920.0
ptmalloc	2381066962	51561454240.0
ptmalloc	2381179598	51487259296.0
ptmalloc	2382852382	51360787104.0
ptmalloc	2382897180	51273407136.0
ptmalloc	2389070066	51244268192.0
ptmalloc	2390421824	51140295328.0
ptmalloc	2391682812	51056589472.0
ptmalloc	2391790042	50989546144.0
ptmalloc	2391889995	50973538976.0
ptmalloc	2395289868	50927090336.0
ptmalloc	2399274835	50837830304.0
ptmalloc	2403155413	50731829920.0
ptmalloc	2407107782	50604452512.0
ptmalloc	2408767034	50497161888.0
ptmalloc	2412604548	50457873056.0
ptmalloc	2416513201	50370341536.0
ptmalloc	2420769405	50317068960.0
ptmalloc	2425103887	50209065632.0
ptmalloc	2426253465	50143070880.0
ptmalloc	2436162591	50056788640.0
ptmalloc	2439882519	50028247712.0
ptmalloc	2443438583	49894050464.0
ptmalloc	2446297374	49846868640.0
ptmalloc	2447236420	49752791712.0
ptmalloc	2447342565	49673071264.0
ptmalloc	2449857960	49667279520.0
ptmalloc	2449899547	49651022496.0
ptmalloc	2451404978	49536420512.0
ptmalloc	2453848303	49496001184.0
ptmalloc	2455281584	49382251168.0
ptmalloc	2456342860	49329527456.0
ptmalloc	2457341741	49324210848.0
ptmalloc	2459663776	49203649184.0
ptmalloc	2459789614	49158462112.0
ptmalloc	2460707014	49109744288.0
ptmalloc	2461530860	49039579808.0
